rating,sentences
0,낙태이력제 같은거 도입해야지 원...
0,왜교부는 나라와 국민을 팔아버릴 속셈이냐...
0,아직도 갤레기사는 OOO이있나
0,걍 나대지 말고 혹시 전화 오면 얌전히 받어 ㅉ
0,지금 쪽빠리 걱정 할때냐 ????!
0,소프트웨어 교육하면 4차산업혁명이 될거라는 생각이 넌센스..
0,기자님 느그집 통신사 하고 뭔 관계 있는교? 고마좀 빨아라
0,우리는 오송역 서야되서 저 시간 안나와여^^
0,순실이년 밑이나 빨아라...새캬
0,주한미군 비자 거부시키자
0,헌재는 침몰하는 나라를 구한다는 비상한 신념과 의지로 박근혜 탄핵 인용하시길~
0,그나마 명절 기분 마저도 조저주시네요 육시럴
0,하야는 곧죽어도 안할거고 야당새퀴들도 탄핵 안할거고 참 좟 같은나라다.
0,너무 밑구망을돌려서 불고기가 축쳐져있을듯
0,"대통령 끌어내리느라 밤잠 안 자고 촛불밝히면서 문화국민 민주국민,하더니 니들 수준이 그렇지뭐~"
0,거참 미세먼지 ㅈ같구만!?
0,좋은글에 미친여자사진은 좀...
0,니들 손으로 뽑았으니 더라이 감당하는것도 니들 몫이다ㅋㅋ
0,"이완영, 똑똑히 기억해 두겠다..."
0,세상이 왜이리 삭막해 지는지.....
0,김연아 욕은 팬들이 먹인다
0,호남신학대? 저게 무슨 신학대냐.
0,토쟁이들을 위한 리그
0,그냥 나가 죽어
0,정신병환자를 대통령에 앉춰놨으니 그책임은 미친*을 찍은 국민들이지
0,그래서 넌 기업에 돈 내놓으라고 강요했어?
0,어벤져스2처럼 찍을거면 허가해주지말어.
0,잠이안와요..... ㅠㅠㅠㅠㅠㅠ
0,닭근혜가 처신을 똑부러지게 못해서임!!!!!!
0,별별 이유다 내세워 시위하네..전엔 사퇴시위로 나갔지만 이제 나가기 싫음.
0,짱꼴라들 내정간섭은 시공을 초월
0,진짜역겹다
0,저 변명대리인단 얼마나 가는지 함보자...
0,불량인 폰 종류는 환불이 답이죠.
0,양상문 염경엽 김경문한테 좀 배워라..
0,왜 혈세로 슈퍼컴 만들어서 기상청 주려고?
0,원래부터 쓰레기인줄은 알았지만 이정도일줄은
0,아 몰랑 내피부가 소중해. 이거냐.
0,게임이 유혹을 했나 지가 게임에 빠진거지..
0,중국때문이지 ㅡㅡ 디젤차는 무슨디젤차야
0,선동에 약한 좌빨들....건국이래 재난사고에 언제부터 대통령이 통제했다고 세월호 생트집은 ㄴ ㅣ 김미...ㅋㅋ
0,닭대가리들만 모여서 째잘 째잘...
0,하긴 동메달이 어찌 감히 금예달에게?ㅋㅋㅋㅋㅋㅋ
0,영원히 겨울이 안올것 같다
0,김정은이 핵미사일 만들때 이런 보복좀 하지 그랬서~~
0,사사건건 잘못되기를바라고 자기나라를비하하는 못난인간들 왜이리많냐.
0,엘지는 폰 안접냐??
0,아 지겨워~ 이제 본색이 들어나는구만~ 노랑 머가리 쉐키들 토나온다
0,댓글만쓰지말고 투표를해라
0,늙어서 노망들었네...
0,회사 이름이나 까라
0,관련공무원 다짤라버려
0,노친네들 수준 하.....
0,"메르스,세월호... 진짜 재앙 정부다......"
0,지옥을 보았다
0,세금으로 역사를 자기네 유리하게 왜곡하고 그러려고 대통령 했구나 인간도 아니다 악마다
0,로스쿨도 폐지해라 어떻게 뽑을지 눈에 선하다
0,말은 청산유수네 워....
0,외국언론에서 역대 가장 무능한 사무총장이라던 그 사람.
0,아니 성추행범을 계속 방송에 내보겠다고?미쳤냐?
0,알바 종나만네 더럽다
0,과학자들이 저렇게 미개하니 거머리들이야 과학자들 발바닥 때만도 못한 수준이니 말 안해도 알겠지?!!!!!!!
0,뺨 갈겨주고싶다 시ㅜ발ㅜ년
0,G랄도 풍년이다
0,국정원이 간첩을 잡기는 하냐?
0,대학이 기숙사 짓는데 지네가 뭔대 반대를 해!
0,앞으론 벌금을 최저 챙긴금액이상으로 해야한다.
0,이번정권에서 뭔일 생겼을때 제대로 대처를한적이있어야기대를하지
0,우린식민지까지당해도 정신못차리는나라??
0,아는게 없으시닌까 수시로 귓속말 했겠지ㆍ
0,사람 전염병도 못잡는데 가축 전염병이야 오죽하겠습니까.
0,때놈들 모시려고 아주 온갖 노력은 다하는구나.삼계탕으로 보신시켰으니 여자도 한명씩 붙여주지 그러냐?ㅋㅋㅋㅋㅋ 아주 제2의 기생관광인가?
0,백인들이 공장에서 조립하는일 별로 안좋아할텐데..
0,일본만도 못하단걸 다시금 깨닫게 되는 계기가 되었다.
0,그냥 쓰던걸 쓰는게 편하니까 자꾸 미루게 되는거지 뭐...!! 또 새롭게 적응할려면 귀찮기도 하고..!! 무엇보다 업그레이드도 잘 안되서 귀찮아서 더 미루게 되는것도 있을테고..!!
0,와 매년약 7200명이네 개차반들 많구나ㄷㄷ..
0,국민학교...초등도 털어보자
0,전라도쪽 출신이라하던데 ...
0,즈랄 벽에 똥칠할때까지 사셨네
0,끝까지 국민을 우롱하는 병신년^^
0,만들더라도 교육용으로 만드니깐 개노잼되는거지...
0,"다 사형시키고,세월호 관련자는 수장시키자"
0,원래 미개할수록 주먹부터나감
0,ㅋㅋㅋ이겨서 좋으시겠어 아주
0,박그네 이빙시년은 순실이 지시받고 굴욕적으로 일본에 돈이나 처받고있는데.. 어휴
0,진짜 이번 여름 날씨 애미 제대로 디졌다
0,너가트믄 가겠냐 18년
0,홍보팀에서 연초에 보도자료 좀 뿌렸군요
0,부관참시에 비하면 가벼운 처벌이자
0,학교ㅋㅋ 들어보지도 않은 곳이 학...뭐?
0,"이장우는 수준이 안되니까, 억지 발언으로 도적무리에 끼어보려 발버둥.. 참.. 코미디다 코미디.."
0,못먹고 못살아도 무조건 박근혜지 인터넷좀 찾아보고사세요 아님 주위사람들 말좀들으시던가 귓구녕쳐막고 미친 늙겡이들
0,65세면 노인정에서 받아주지도 않음 우리어머니 77세이신데 노인정에서 막내이심 그래서 밥하는거나 잔심부름 다하심
0,간신 쓰레기 같은 놈 부끄러운게 뭐가 뭔지 모르지 ?
0,중국애들은 얼굴에 때가 좀 많지 않아?
0,촛불집회에 이석기 석방하라!라는 플랭카드 걸려있더라!목적을 이루었는데도 시위를 계속하는 행위는 이런문제를 관철시키려는 것은 아닌지?
0,이건희 두당 500만원짜리 기집질한거도 이만큼 기사 좀 내봐라
0,좌빨들 시위에 농간당하는 미개한 헬조선
0,티비조선 슬슬 편집하네
0,좌빨들 배제하는것 당연지사 아니가.
0,이런걸보고 빼박이라고 한다지?ㅋ
0,법 미꾸라지 오늘 우리 국민들은 눈뜨고 지켜 볼것이네
0,나를 괴롭힌 놈들을 다 쳐죽여버린다.
0,"미친연, 썩을연, 뒈질연, 낯짝 두꺼운 연, 저주 받을 연, 밥맛 뚝 떨어지는 연, ㅎㅎㅎㅎㅎㅎㅎ"
0,분리공시 끝까지 반대한놈들이 삼성뿐인데 정부가 삼성손을 들어줬지 ㅉㅉ
0,지만 빠져나갈려고 하는게 넘 티나 ㅋ
0,갤럭시는 해외버전을 사야함~ 벌레들아
0,엄마 이름을 달고 애를 때려???
0,탈북자는 역시나 아무리 탈북해도 정신은 김정은 충성하는 것과 비슷한 행동이 개웃기네
0,이기사에 악플다는 종자들 이해가 안된다...
0,옘병 중앙일보 jtbc 이것도 언론이냐.?
0,아듀 쪽바리 역사속으로 수장되길 ㅎㅎㅎ
0,아 새끼들아 파업할려면 전면 파업해 빙신같이 구맂말고
0,꼬식이에 곰팡이 핀 새끼들 뇌까지 곰팡이폈냐
0,짱꼴라가 꽐라 될때까지 존나게 족쳐라
0,내가 승준이라면 더러버서 올생각안하겠구만
0,멀 쳐다보노 이 시키
0,무슨 지하상가 싼마이 보세 옷 걸친걸 패셔니스타래 ㅡㅡ ;; 전형적인 싼마이 공장룩
0,군바리는 정말 너무싫다
0,"이런 기사도 내지마쇼, 기레기"
0,"대가리에 똥만 가득 차 가지고는, 에이~~~퇴!!!"
0,닭년 영영 보지말자
0,박그네!호박에 줄긋는다고 수박되진 않는다!!!
0,그냥 갤럭시 7 쓰는데 이것도 충전할때 발열 진짜 심한데
0,첨보는 애들 모아놓고 서로 욕하라고 쌈붙이는 ㅂ. ㅅ 프로그램
0,인간문화재 할머니 병신춤 계승하러 그룹 그만뒀나
0,담에 또 이런 꼴 맞고싶지 않으면앞으로 절때 인물만 보고 뽑지마라!!!!
0,"ㅇㅇ추격전이 힘들면 이제 무한도전에 안 나오면 되잖아, 이 포주나야"
0,내가 50넘게 살면서 니눔같이 역겨운놈은 처음이다!!
0,정신나간것들이 파란집에서 동네골목대장처럼 어처구니없이 혈세로 허튼짓만하고 다녔어
0,지미 키멜 니가 인종차별 운운할껀 아닌거 같은데...
0,가져갈때는 꼬박꼬박 가져가놓고 위로금 최대 4000만원이면 가입하고싶어서 한게 아니라 거의 강제아님?
0,죄다 거짓말이니 어떤 허무맹랑한 루머가 나와도 아니라고 할수없네
0,개누리 비박은 국민 편에 서라!!!!
0,새벽에 알바들이 안자고 ㅉㅉㅉ
0,그까짓 교통 불펀쯤이야...다들 감수해야힌다....!!!!!!!....
0,명불허전김치년클라쓰
0,짱개 색끼들이 가장 피해 입혔지
0,"이래도 좋다고 박근혜 절친들 개누리당 쳐 뽑는 개,돼지들이 있다는 현실이 슬프다."
0,아따 우덜이 땡중가지고 시체팔이하는건 뭐냐?
0,소속사가 빵빵해서 그런지 엄청 밀어주네
0,이거 트럼프 음모아닌가욧!!??? 크.. 개슬람은 답이없다 그냥 몰살이 정답에 가까운듯
0,저사진 다시는 쓰지마.
0,니들이 1~2년 쓰다가 고장나는건 폰을 개떡같이 쓰니까 그런거야 펴엉신들아ㅉㅉ앱등이 수준
0,우리나라는 전라도 놈들만 잘 감시하면 안전할 듯~
0,한달가까이 합숙훈련했으니 2골이라도 넣은거야 새꺄
0,하여간 우리나라 남의 외모에 오지랖 ㅈㄴ 쩔어
0,삼성이 국민배신 처음도 아닌데....하긴 명박이가 똥쌈도 모르고 근혜 찍는것 보면 멍청하다는 건 알지만 다시 또 사줘라~~^^*
0,어차피 떨어질꺼 말이라도 하시지..미친 일본ㄴ
0,런닝맨 폐지하기엔ㄴ 아깝다 바보들아
0,B급 비호감 mc 모아놓고 시청률을 바라다니 욕심이 과하다
0,박그네 지지하는 할배였구만...
0,비박이든 친박이든 탄핵에 동조하지않는 새눌당 넘들(특히호위무사격인 이정현 홍문종등)은 선거후 제대로 탈탈털어 다시는 정의로운 대한민국에서 얼굴들고 살아갈수 없게 하여야 합니다.
0,맨유 진짜못한다 앞으로 이기는경기 못볼듯
0,루니 대표팀 갔다가 음주 파문 있을땐 이때다 싶어서 까더니 음주운전을 쉴드치냐 이새기들은ㅋㅋㅋㅋㅋㅋㅋ이정도면 정신병이지
0,이러니까 컴팩트 카메라가 폭망한거임
0,메퇴지들이여 열폭하여랏ㅋㅋㅋ
0,쥐새끼 몇마리 또 나대네.. ㅋㅋㅋㅋㅋㅋ
0,박근혜 친일파 아니랄까봐 위안부 할머니들 일본에 팔아버리고 독도에 대해서 일본한테 찍소리도 못하고 있네
0,양현종도 언론플레이 쯧쯧
0,김종은 명불허전 최순실 수행비서
0,굳이 저기 가서 시위할 이유가 있나? 노무현 묘 가서 탄핵 대통령 뇌물현이라고 피켓 들고 있으면 그 사람도 맞을 듯.
0,짱깨새퀴들한테는 아무말도 못하는것보면 ㅉㅉㅉ
0,세텍 제대로 활용도 못하면서
0,나쁜여자 하나때문에 국민들 넘 고생 많네여~~
0,옛날 사고방식 유교전통사상 제사상 나이먹은 시어머니 며느리들이 지치고 탈출하고 싶은이유
0,삼성내야진이 두산백업보다 못하냐?
0,징용한번 끌려가 봐야 정신 차리지?...
0,왠지 음주가무 유흥을 엄청 좋아 할듯 한데 안걸림
0,하지마라는짓은 좀 하지마라 조센징들아
0,판사놈 지금쯤 노후준비잘했다고 싱글벙글이겠네.
0,최순실 박근혜보고 다 처먹어라해라ㅎ
0,싹다 잡아 쳐넣어라
0,깜짝 놀랬죠? 헬조선에서는 비일비재해요.. 졸부들이 도둑질하고 갑질하고 깽판치고.. 땅콩항공 조씨만 해도 말 다했지 뭐
0,크트프런트색히들은...그냥 말종이네^
0,기상청을 민영화하세요
0,바람 캡짱 싫다 진짜
0,빈익빈 부익부만 조장하는 단통법 돈있는놈은 10만원짜리 비싼통신료로 지원금받아 돈다내고최신 프리미엄사용하라는거고돈없는서민은 스팩낮은 아주저가폰만 사용하라는게 바로단통법이다.
0,우승 실패의 책임을 지고 사퇴 하시면 되겠네요
0,강퇴해라 걍ㅡ 강제은퇴
0,왜놈후손들 아니랄까봐 역시 5시 경찰이나 시민이나
0,차라리 이 2명 특별입학시키든가
0,폭탄이라도 헬반도에서 반값에 팔면 구입할 사람 줄을 설듯.
0,중국발이라고 왜 말을못하나 왜!
0,김민성 대체 몇개 말아먹었냐 ㅋㅋㅋ 김민성흔
0,대포통장두 있나 조사해바라 ㅡㅡ
0,보고 받을 능력이나 있나?
0,참 한심한 나라군~이딴걸 청문회라고 하고들있나!!
0,이게 다 대통령 잘못 뽑아서 그래
0,여기서 삼성욕하는애들 갤노트7 본적도 없을거다ㅋㅋ
0,미국 클린턴이 왜 낙마 했나. 박년에 비하면 사소한 일이였다. 우리나라는 기준이 너무 허술해 아진 후진국의 틀을 벗지 못했다.
0,국민을 빚더미에 올려 놨으니 작은 충격에도 흔들리지~
0,화이팅을 떠나서 도로 운행에 불편을 주는 불법 폭주 행위네
0,등신같은 대통령 아줌마를 최순실이가 얼마나 가지고 놀았는 지 알수있는 아주 작은 한 부분이겠지
0,LCHF 충들 돼지처럼 쳐먹고 운동은 하기 싫고 살은 빼고 싶고 ㅋㅋㅋㅋ
0,전철역사 직원들한테 물어봤더니 정상운행이라하고여긴 기사는 파업이라하고어딜믿어야할지?
0,듣보잡 kd코퍼레이션 부품 들어간거??ㅋㅋ 안사
0,"짱께, 홍어, 쪽바리 개극혐"
0,맹박이 뽑은 느낌으로 트럼프를 뽑았겠지....수십년 아니 수백년을 후회할지도...
0,트럼프는 그냥 사업이 어울린다 피도 눈물도 없는
0,야들은 넘 어색해
0,"극단적으로 종교를 믿고 강요하는 한국 기독교, IS는 없어져야합니다."
0,명절때 다같이 차밀려서 힘든상황에서 얌체운전 하는 넘들 더 많더라
0,이제 장기간 오래할수있는 엠씨를 찾아보길..이게 뭐냐 잠깐하다말고
0,여러분 진에어는 땅콩항공 자회사입니다
0,염색모발은 사용불가라 하던데 화학처리 하기때문에 안된다며....
0,너님이 금메달 딴거랑 내인생이랑 상관이없어요
0,돌멩이 끌어안고 그냥자라 죽을때까지~~~
0,JTBC 보도가 기획되고 잘못된거면 틀딱집회에서 진즉에 고소 고발 난무하고 방송국 거덜낫것지 5만원에 인생 저당 잡힌 틀딱 새기들 불쌍해서 더 이야기 안할뿐이것지
0,포주가 방송 대상 타면 참 웃긴 꼴 보는거지
0,진지하게 게임업계는 한번 싹 망한다음 새로 만들어야함
0,삼성 사면 개호구 인증 ㅎㅎ 저걸 왜사
0,그럼 경유값 올리면 고등어값도 오르나?
0,기업은 최신폰 싸게 판다고하는데 정부는 싸게 팔지마라고 최신폰은 제값주고 사라고 하네요.
0,그래도 핸펀 바꿀땐 애플이 좋다고 애플로 바꾸는 인간들이 꼭있다
0,고등어 키워서 미세먼지 줄입시다!-환경부 드림-
0,지금 이래놓고 어차피 선거땐 새누리찍을거면서
0,스포츠에 빠진 인간들치고 덜떨어진 인간들이 많지 ㅇㄱㄹㅇ
0,형은 4급 판정 받았다. 기분이 복잡미묘하다.
0,좀비는 마동석이 막았는데마동석은 누가 막아ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅡ
0,아니 t자코스도 통과못하면 그냥 차끌고다닐생각마라
0,내자식이어디가서언청이라고놀림받는거절대못본다
0,오늘아침 반팔입고 나오는데 추워서 뭐지?햇다
0,내년에도 힘들겠네...차라리 야구 해체해라....맘에 하나도 안든다......
0,걍 노트4나 가만히 계속 써야겠다ㅋㅋㅋ
0,맨날 드러누우니 좋은 감정을 갖을수잇겟나
0,소녀상을 왜 설치하냐.. 소녀상설치 반대
0,지들끼리 세상 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ많이 망상해라
0,아 됐어. 무조건 해피엔딩으로 끝내
0,"이런걸 조합장이라고, 농협 한심한줄 알았지만 심하네"
0,짱깨는 지구상의 암덩어리 같은 존재다
0,생각하면 비리요 입만 열면 뻥만 치는군. ㅠㅠ
0,지가 힘든게 뭐있다고 ㅉㅉ
0,아 그래서 남자들이 맞춤법을 많이 틀리는구나
0,NC구단........두산한테 제대로 비호감범죄경쟁체제를 선언한거나 다름없네 ㅋㅋ
0,박사모는 밤에 특히 활동한다ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,니들도 공범인데 대가리 굴리지 마라
0,정신병자 쿠루에서 뭔들 방송에 나오는 자체가 뭔 빽이냐 ~
0,나도 딱 듣자마자 알았는데~진심 코미디다
0,수조원 을 해쳐먹은 김대중.노무현 재단은 ~~왜 그냥두고~~ 800억 해먹은 최순실 을 들먹 이냐 ~~ 어리석은 국민이여 ~~
0,조선놈들은 남 걱정은 잘하면서 지들 발 밑의 지뢰는 못 봄ㅋㅋㅋㅋㅋㅋ
0,이런기자는 그냥 짤러라 숫자놀이하냐 ?정신안차려?
0,박그네가 하는 거짓말을 믿을수가 없어요.. 입만 열면 거짓말.
0,갓정희라고 함부러 말하지말라무고한사람들을 죽인 독재자니깐
0,실외인테리어도쪄죽는다이놈들아
0,이번에 삥 뜯어서 자기네들이 꿀꺽 하려고 했지.정부도 벌 받은거지..비 이이 잉 신들
0,능력없음 그리지말던가 대작? 이건아니라고본다
0,이라크.시리아.리비아.아프간.여기에 테러범들이 득실거림.!
0,에거 관심음다 이런거
0,연재양... 자네는 아직도 김연아에게 비빌 수준이라고 생각하는지요?
0,법과원칙은 개돼지만 지키라고 만든 것..
0,황교안은 권한대행일뿐 대통령은 아니지..
0,윤병신과 왜교부머저리들.. 끝끝내 사고!!
0,그래도 오타쿠들은 꿋꿋이 덕질하겠지 구웨엑
0,글쎄...이진욱 이미지가...조용히 그냥 있지...
0,"돈만주면 입닫는 모양이, 게임작업장눈감아주는거랑 비슷;"
0,정윤회도 철저히조사해야함
0,지애비한테 배운것 그대로군
0,반란각 제대로 나오게하네
0,저거 순시리뇬 다 갖다 줘라!
0,저 시바랄것들 뻔뻔하고 진짜 욕지거리나와서 못봐주겠다 청문회 하지말라고.
0,인양한다고 시체가 거기 있겠냐? ㅉㅉㅉㅉ
0,미국에 넘빌붙어서 군사주체권도 없는 허수아비나라.
0,싸이코패스 곡성근....
0,내가저런사람땜에 변호사공부를포기햇엇다 ㅉㅉ
0,이게 다 박근혜때문
0,진짜 가지가지한다 ㅋㅋㅋㅋㅋ
0,이제 하다하다 레볼루션4도 나오겄네
0,진짜 못된 심보들이다.
0,세금으로 비아그라 팔팔정 300개 사 쳐먹는 ㄴ이 넘어야 할 선같은 소리한다.
0,베충이들 여기서도 선동질 중이네 ㅗ
0,미국 찌라시가 네이버 메인이네. 솔직히 자기가 걷어찬 게 잘 되면 아쉬울 수도 있지 뭐
0,선진국은 저렇게 모든 사람들을 배려하지만 미개한 헬조선은 수탈하기에만 바쁘다 이기야!! ㅋㅋ
0,포퓰리즘이랍시고 복지엔 인색함서 세금 빼돌리기는 재빠른것들..
0,저기서 순실이말들어줄사람 아무도없을듯..
0,이젠 하다못해 태풍탓이니..
0,11만명이 110만으로 뻥튀기
0,이런일 터지면 근본적인 원인중 뭐가 가장 문제인지 알아봐야 하는거 아니냐...? 누가봐도 중국발 미세먼지가 원인인데
0,드라마나오기만 하면 관광푯말세워놓고 누가 살든 말든 ㅋㅋㅋ 동물원 원숭이가 따로없다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ
0,의경들 타지방에서 지원와서 조뺑이 치겠네 혐오스럽다
0,누가 거짓말을 하는지는 모르겠으나 노와 정은 평생 원수로 살아가겠구나!
0,난 삼성이 어떤 보상을 해주건 싫어ㅋ처음 한명 폭발했을때 자작극으로 몰아가고 정품충전기 안썻다는 이핑계저핑계 댓글알바들로 도배해놓다가 수십대 터지니깐 보상해준다고 하는자체가 처음 한명일때부터 확실히 하던가
0,그렇게 경제 걱정되면 본인들 지갑열어 각자 좀 사 쳐드세요. 뭘 먹는데 한끼에 5만원을 남의돈으로 처먹어야 되냐
0,경찰청장은 머하냐개판이네 아주세금이 아깝다 안낼란다
0,천당 가고 싶으면 십일조 하고 헌금해라. 부처에게도 헌금내라. 뭐는 개 풀뜻어 먹는 소리인지
0,자 이제 남은건 스마트폰 쳐다보다가 백만명 뒤지는 일만 남았다.
0,올림픽앞두고 세탁하는거봐 속지말자
0,이 기사 폰팔이가 썼니?
0,솔찍히 짱개도 극협이지만 흑인도 극협
0,니가 사람이냐?????????
0,유시민 심상정 팰 때 보니까 늬년도 제정신이 아닌듯?
0,시절이 이러한데 문제인은 중국 빨지
0,드론? 우리나라는 그냥 막고보는 법이 발전을 막지
0,생긴 꼬라지가 지애미 닭 꼭 닮았네
0,욕을 많이 쳐먹어서 그런지 오래도사네
0,부상자 하나도 없는듯 편집했다는데 진짜 양심없다.
0,이상하게 투자해서 문제
0,ㅎㅎㅎ 새해부터 재수 읍게 ㅡㅡ
0,홍띵보 시절로 돌아가네
0,압력솥 터지면 폭탄되지 ㅠㅠ
0,저런 개 보다 못한 시끼는 비행기 밖에 메달고 가야됨
0,올해는 경쟁자도 없는데 무라카미 하루키에게 주면 될걸 괜히 미국 딴따라에게 줘서 무라카미 하루키를 물먹였다
0,ㅋㅋ미용실이냐
0,아이폰 내구성 ㄹㅇ 극혐
0,이제 대통령필요없다
0,원래 빡대가리들은 애엄마가 되어도 여전히 빡대가리임
0,와 진짜 세상 모든 욕을 면전에 대고 퍼부어주고 싶다
0,백옥주사 안맞았나?
0,닭근혜가 시킨거임.
0,삼성의 더러운 언플에 경의를 표한다
0,진짜 윗대가리들 아니면 먹고살기 딱 좋은나라
0,닭근헤는 1일 버티면 월급 일당 333333원 더받아 먹으려고 치사하게 버틴다
0,거미줄처럼 엮여서 국민의 먹이감이되버려라 퉤퉤
0,김옹이랑 같이할 코치들이있나?
0,별 거지같은게 다 기밀이다..국민들이 그렇게 만만하냐?
0,친박이 나가야지 등신들
0,눈에 야욕이 그득그득하네
0,국가말아먹을 댓글 그만쓰라 역겹다 죄인두둔하지마라 양심이 있는거냐. 머리속에 뭐가든건지.
0,참 이상윤은 다음에 연애하면 그만 입터새요...다음이 또그러면 이미지 진짜 나빠질듯..
0,솔직히 안지만부터 정우랑 손승락 등등 다 먹튀지 솔직 35억선 아닌가 중간계투가
0,"고려18대대통령은,정신병자였네."
0,젝키는 2030팬이 많아서 돈잘벌겠다~
0,우승한다고하던첼시팬들다어디감
0,"블랙베리는....하, 아닙니다..."
0,삼성꺼 많이사줘라 그래야 순시리가 좋아하지.전경련 탈퇴하는 엘지꺼 사주면 그네 순시리 유라가 얼마나 슬프겠냐.얘들 눈에서 눈물빼고 싶지 않으면 많이 사줘라 삼성꺼
0,자기관리고 스타일리쉬고 뭐고간에 일단 거부감드는게 사실.
0,발단의 JTBC는 성공했지만 훗 기사는 믿지 않는다.
0,이 할망구는 반성이라곤 눈꼽만큼도 없네. 사면없는 종신징역에 한표 찍습니다.
0,자연드림 아 짱나네
0,당신이 아직도 감방에 안간게 더 충격적이다.
0,사람을 그렇게 대했으니 이제 망할 일만 남은듯
0,대통령 죄가 많아 온나라가 혼란스러운것
0,정준하는 왜 갔는지 모르겠군요..그냥 짐만 되는것같은... 시렁
0,정치에 정 자도 모르는것이 입만 살아서는...
0,어차피 남태현은 이미 버린 카드일듯
0,"내년 정유년, 2017년에는 정유라년 잡아와."
0,박통:경제 구조 개혁을 하려면 여러기업들이 힘들모아서 한뜻으로 국민을 생각하면서 서로가 열심히...이런 뜬구름 소리만
0,뻔뻔함에 있어 국민의 한사람 으로써 수치스러움을 금할길없다
0,역겨워서 못들어주겠다.
0,중국 놈들은 믿을게 못 된다....
0,악어의 눈물이겠지...
0,구라청 또 구라치네
0,쓰레기기자들아~ 큰 거 보도하네... 대단해~
0,장강훈이 기자면 똥파리도 새다.
0,캐나다도 트뤄도도 모두 백인 우월주의자들
0,나라 삥 뜯을 라구 작정하고 사기친 집단 사기집단.
0,그래서 우째라고?
0,갤노트세븐을쓰도록해같이보내버리게
0,내가 99년에땃는데~~그때는쉬웠던줄아냐?
0,불법정부 철회해야.
0,애초에 개인정보를 다루는 업종에는 영세에 맏겨선 안됨.
0,겉멋만 잔뜩들어가지고...
0,동성애..간통..성매매..혼전동거..문란한나라망할징조다..위에서부터 정신차려라
0,하여간 폰팔이들이 문제임ㅉ 프리미엄폰 가치를 떨어뜨리는
0,박35멍충들은 썪어빠진 박근혜 똥꼬를 미친듯이 빨고있음ㅋㅋㅋㅋㅋㅋㅋㅋ
0,왜 기상청엔 직원이 만은거야? 일도 똑바로 쳐 못하면서. 인원 1/3으로 감축해 이것들아 세금만 축내는 개 돼지가 따로업어
0,입만 열면 거짓말이구나
0,단통법은 위헌이다 헌법 소원 내자
0,단물빠진 껌을 누가 씹냐~예~라이
0,어차피 시간은 흐르고 16부작은 끝날텐덕 끌탕하기는 기자가 더함
0,닭의 하인 닭사모들 오늘 활동 열심히하네가서 알이나 까
0,가난한 아이가 더럽다는 건 편견 아닌가?
0,골프 금메달이랑 겹친 여자친구편이 시청률 3.0인데
0,하지마 눈썩는다...
0,창피한 우리나라..부정부패 세계 1위같은데..
0,장애없는 백인남자 이외에는 미국 떠나야할듯...
0,개상청 진짜 너무하지않냐
0,씨ㄴ발.. 개누리나 민주당이나 도찐개찐이다
0,세가지 다 지키는거면 쓰지말라는거 아님?
0,동영상 찍고 차량 번호 찍고 시간대 찍어서 회사측에 보내도록해 그리고 이런사람은 다른 회사 취직 못하게 블랙리스트 만들어서 운전 관련된일 자체를 못하게 만들어야됨 요즘 무개념땜에 황천길 가는 사건이 왜이케많아
0,작년에는 병신같은년들이 설쳐대고 올해는 정유년같은년들이시끄럽게하네 어찌 이렇게도 해를맟쳐가면서 OOO들일까 ㅋㅋㅋㅋ
0,광화문서 국회는 탄핵하라라고외칠겁니다닭그네는 하야할 생각이 없어요!
0,미꾸라지를 소금에 담거 벗겨버리쇼!
0,너희들 예상대로 말안하면 거짓말이지?
0, 사이버 공간에서본질을떠나 당신은 의사 표현의자격이 수준미달이고 본인부터검증이 필요할듯
0,나라 망신시키는 이완용 조두순 유영철 보다 못한것이네
0,이건 끝이 없네 정말 소름끼치는 박씨네
0,이 ㅅㄲ는 왜 구속 안시킴???
0,윾갈비 진짜 배기싫네
0,오늘부터 신용재 나오면 무조건 깐다~정치도 조작으로 염증나는데 이것들이 못된거만 배워가지고~~ 야 용재 군대가야지~~? 안가냐?
0,난 니 사랑 필요없는데 ㅇㅅㅇ
0,제발 좀 가주라 그냥 조용히.. 제발.. 진짜 국제적 망신이야!!
0,정유라 .왕정시대때 공주였네.박그네두 그렇구..그렇담. 누구딸인지 답나오지않음?
0,어쩌면...엊갈려 돌아 늦게 만났기에 더 소중한 인연일 수 있겠네요. 잘 어울려요^^
0,필요없다니까 왜자꾸 질척거려!!
0,우리 대학교 교수님이다! 지구환경의 변화 가르치시는데
0,탄핵시켜라새누리는 정신차러라
0,중궈들 자꾸 유입되면 한국도 1억인구 가능허다
0,정부진짜무능하다
0,현기 따라하지마 안되
0,단두대를 단 두대만 설치해달라!!
0,ㅋㅋㅋㅋㅋㅋㅋ 헬조센은 망하는게 답
0,덴맠 자칭 한인회장도 호남사람입니다...
0,새만금을중국에영구임대했음좋겠다
0,와진짜 사형시켜야한다고 생각해요
